--- INICIO DA VALIDACAO DA REDE NEURAL ---

CPU 0 | Predicao NN: 0.8299 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9912 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9912 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9912 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9912 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9912 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9912 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9913 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.9914 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
